case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
74,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),1.204200,0.818254,0.615327,1.669702,1.125019,-2.550935,obstacle_speed,1.125019,1.173000,0.047981,True
76,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.847978,0.537008,0.610440,-2.877634,0.698030,-0.895606,obstacle_speed,0.698030,1.173000,0.474970,True
76,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.847978,0.537008,0.610440,-2.877634,0.698030,-0.895606,obstacle_speed,0.698030,1.173000,0.474970,True
76,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.847978,0.537008,0.610440,-2.877634,0.698030,-0.895606,obstacle_speed,0.698030,1.173000,0.474970,True
77,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.908571,0.706229,0.426071,-1.409980,0.505460,-1.067499,obstacle_speed,0.505460,1.173000,0.667540,True
77,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.908571,0.706229,0.426071,-1.409980,0.505460,-1.067499,obstacle_speed,0.505460,1.173000,0.667540,True
77,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),2.908571,0.706229,0.426071,-1.409980,0.505460,-1.067499,obstacle_speed,0.505460,1.173000,0.667540,True
79,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),1.876442,0.020048,0.831989,2.978736,0.820392,-0.592490,obstacle_speed,0.820392,1.173000,0.352608,True
79,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),1.876442,0.020048,0.831989,2.978736,0.820392,-0.592490,obstacle_speed,0.820392,1.173000,0.352608,True
79,Pass,Fail,fail,(obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius <= 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed <= 0.4698 AND obstacle_radius > 0.5553) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed <= 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle <= 2.8598 AND obstacle_speed > 0.4698 AND initial_speed > 1.882) OR (obstacle_speed <= 1.172 AND initial_distance_to_obstacle > 2.8598),1.876442,0.020048,0.831989,2.978736,0.820392,-0.592490,obstacle_speed,0.820392,1.173000,0.352608,True
