case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
123,2.0884198020018605,0.9644306220955984,0.7014570239506015,-1.981362098578398,1.1971352402772995,-0.9824239271580439,Pass,0.5268135070800781,False,0.29436999998870306,Fail,-0.14602243900299072,False,1.2312926670128945
124,2.0423363254444955,1.1800904262796204,0.7114400546355807,0.016224917023427654,0.4830168222600008,2.2114655489676185,Fail,-0.36098209023475647,False,0.28447183399111964,Pass,0.39058297872543335,False,1.0890425429970492
125,2.8545431274520836,2.3804549788135,0.43015329523122225,2.8991387227863177,0.5881958111264225,0.08558941553657151,Fail,-0.12654602527618408,False,0.24149208300514147,Pass,0.09928211569786072,False,0.9920194590231404
126,1.3276865233852828,0.036488313600162026,0.4701921494621445,-0.6671348342497878,0.8067526907911009,-2.5189290126014248,Fail,-0.18719741702079773,False,0.2955097090161871,Pass,0.30425119400024414,False,1.107927709002979
127,0.9640583368962974,2.1421563326192934,0.5300970439458119,0.7391026568391572,0.42637376038057423,-2.951656607319221,Fail,-0.278992623090744,False,0.3673895010142587,Pass,0.12389776110649109,False,1.267669875989668
128,1.9241390851904563,1.4988874760160402,0.37860057309567846,2.2511673026721386,0.5409934590071769,-1.0812536022439878,Fail,-0.0620046928524971,False,38.16295185100171,Pass,0.6401052474975586,False,1.6952291679917835
129,1.026526064386964,0.2695962881031566,0.683141890892013,-1.120463921328088,0.5646536451104291,-2.7763254882033928,Fail,-0.3782678246498108,False,0.22237166701233946,Fail,-0.015206873416900635,False,0.9432456679933239
130,1.0292779131188852,1.9752996220381416,0.44252605136512324,-0.4620148832444557,0.6149097709356801,-0.23794655037115797,Fail,-0.06071650981903076,False,0.24150808400008827,Pass,0.25491994619369507,False,0.9309888330171816
131,2.743404768022922,0.3863828716205264,0.7701565388316991,-1.4814581776783766,0.7294300063504555,-2.830653793868724,Fail,-0.06518524885177612,False,0.2540215420012828,Pass,0.7928192615509033,False,1.029214125010185
132,1.2815052600875365,0.567907113181231,0.40503607172050793,-1.3938039635942623,0.8272744332932307,-2.172722063761061,Fail,-0.1473056674003601,False,0.44961995899211615,Pass,0.16082552075386047,False,1.1609592089953367
133,2.9428002616475046,1.9108223145742822,0.6207076596685434,-0.12759464434564283,0.4782641890968098,0.18965911375805922,Fail,-0.26475411653518677,False,0.33523579200846143,Fail,-0.06687656044960022,False,0.9495525420061313
134,1.327359784763131,0.10176081631950828,0.7963556826601157,-2.797626782801202,0.4858256690534395,-1.4554581447656811,Fail,-0.23053190112113953,False,0.2719654999964405,Pass,0.3734050393104553,False,1.078100542013999
135,1.7691038622602142,1.8634277107805461,0.8238280778707322,2.6307621263100156,0.9955679298546072,-1.4844240464198046,Fail,-0.5144637227058411,False,0.3203385839879047,Fail,-0.03564351797103882,False,0.9187906669976655
136,2.596247082046037,0.03500300882256807,0.7757584470498426,-0.30143188999433157,0.4121318953837992,-3.083966757644832,Fail,-0.5740434527397156,False,0.24676341700251214,Fail,-0.08966416120529175,False,1.0254934589902405
137,1.9064302308913246,2.2516291459303144,0.3885784199526884,0.16321731362970304,0.11428998069898681,-0.9923011994584332,Fail,-0.03540736436843872,False,0.24829858398879878,Pass,0.9198510050773621,False,0.9476946259965189
138,1.3964875237608185,0.4863959010623764,0.64408959252374,-2.8402905798594342,0.6799438460544838,-1.6001790283684725,Fail,-0.22029563784599304,False,0.20158845800324343,Pass,0.32342806458473206,False,1.058158250991255
139,1.7046645242134015,2.238476123678571,0.3794047397792131,-0.5814604074275307,0.8672170233912092,-1.5536942473199682,Fail,-0.1388440579175949,False,0.2126331659965217,Pass,0.15088427066802979,False,1.4430773759959266
140,1.6649306803241912,1.7455095163396939,0.8420623705500918,2.60034533008373,0.7751857249964309,-1.2867334476135337,Fail,-0.7069432139396667,False,0.6718945829779841,Pass,0.17722982168197632,False,1.3281943329784553
141,1.3724438711278104,1.7539969971539326,0.7666216660250271,2.7383726006436353,0.3246173471641444,-0.1527885779496181,Fail,-0.374900758266449,False,0.29877195801236667,Pass,0.1917378306388855,False,1.0732638339977711
142,1.9038421505763639,0.8597215938118019,0.7236515033005163,-0.556279986531901,0.2855005809901204,-0.2108754427709778,Fail,-0.3314501941204071,False,0.2697002509958111,Pass,0.1556323766708374,False,0.9738661670126021
143,2.2525802637573156,1.8783065310043503,0.459830741046471,2.235009155289588,0.627980450181736,-0.6220664628331245,Fail,-0.16155827045440674,False,0.20621520801796578,Pass,0.33960258960723877,False,0.9046942089917138
144,1.720893907190616,0.5112644043085215,0.8495571998388542,-2.4291089508375823,0.9621077578137156,-0.6871635013037944,Fail,-0.4998459219932556,False,0.40779204200953245,Fail,-0.086581289768219,False,1.1150485840043984
145,2.284164089753205,0.571725177330902,0.8808186433020495,-2.366730587860454,1.0087202294976416,-1.8005910131029281,Fail,-0.7138673067092896,False,0.2733951660047751,Fail,-0.08677667379379272,False,1.2180375430034474
146,1.9927246447485136,0.9631054191209822,0.8985375438560387,-2.0147248059819676,1.1668590192318975,-2.499308753798771,Fail,-0.49403974413871765,False,0.2424048759858124,Pass,0.1585310697555542,False,0.8271150419896003
147,1.793551271566563,2.340307436283122,0.542846376096805,0.8484129369647966,0.30123220166195624,0.1809867546360313,Fail,-0.06403523683547974,False,0.21494625002378598,Pass,0.09664773941040039,False,0.7689488750183955
148,1.4893250775857827,1.2639146420866865,0.8057396368947941,-0.8667991134876538,0.7975945288869274,-0.6139766123048238,Fail,-0.6290015578269958,False,0.23594716700608842,Pass,0.15762096643447876,False,1.235617000987986
149,1.5742227290984072,1.0695503830912088,0.851210137615817,1.8325775348686522,1.0357835264879467,-2.027729498736905,Fail,-0.5588675737380981,False,0.30709929202566855,Fail,-0.06340223550796509,False,0.9095192090026103
150,1.006740257120009,2.0263469548578663,0.8194637693819578,0.08779200995044656,0.7544223539549807,0.8155210105938848,Fail,-0.6286102533340454,False,0.4998527090065181,Fail,-0.5831856727600098,True,1.273918833991047
151,2.8777766806036573,0.6066972311353733,0.4231766718895631,-0.6557241215442637,0.24138976346068625,-1.6148255675097645,Fail,-0.16547979414463043,False,0.9807410840003286,Pass,0.5947980880737305,False,3.5175077930034604
