case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
73,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.688880,0.405250,0.572231,0.184364,initial_heading_error,0.184364,0.686400,0.502036,True
74,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.271373,1.179191,0.500011,-0.583863,initial_heading_error,-0.583863,-0.964000,0.380137,True
74,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.271373,1.179191,0.500011,-0.583863,initial_heading_error,-0.583863,-0.964000,0.380137,True
74,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.271373,1.179191,0.500011,-0.583863,initial_heading_error,-0.583863,0.686400,1.270263,True
75,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,-0.964000,0.395291,True
75,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,-0.964000,0.395291,True
75,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,0.686400,1.255109,True
76,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),2.408665,1.010407,0.967701,-0.256427,initial_heading_error,-0.256427,0.686400,0.942827,True
76,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),2.408665,1.010407,0.967701,-0.256427,initial_heading_error,-0.256427,0.686400,0.942827,True
76,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),2.408665,1.010407,0.967701,-0.256427,initial_heading_error,-0.256427,0.686400,0.942827,True
77,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),2.126420,1.580924,0.801947,0.200064,initial_heading_error,0.200064,0.686400,0.486336,True
77,Pass,Fail,fail,(initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error <= -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius <= 0.8169 AND initial_heading_error > -0.963 AND initial_heading_error > -0.6009) OR (initial_heading_error <= 0.6854 AND obstacle_radius > 0.8169),2.126420,1.580924,0.801947,0.200064,initial_heading_error,0.200064,0.686400,0.486336,True
