case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
78,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.099339,2.369402,0.604675,-0.406223,initial_heading_error,-0.406223,-1.028100,0.621877,True
78,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.099339,2.369402,0.604675,-0.406223,initial_heading_error,-0.406223,0.824600,1.230823,True
80,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.473051,1.677054,0.712253,-0.424592,initial_heading_error,-0.424592,-0.735100,0.310508,True
80,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.473051,1.677054,0.712253,-0.424592,initial_heading_error,-0.424592,-1.028100,0.603508,True
80,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.473051,1.677054,0.712253,-0.424592,initial_heading_error,-0.424592,0.824600,1.249192,True
81,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.405040,0.451280,0.410303,0.183773,initial_speed,0.451280,0.158800,0.292480,True
81,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.405040,0.451280,0.410303,0.183773,initial_heading_error,0.183773,0.824600,0.640827,True
81,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.405040,0.451280,0.410303,0.183773,initial_heading_error,0.183773,-0.735100,0.918873,True
84,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.199094,0.930263,0.546076,-0.497391,initial_heading_error,-0.497391,-0.735100,0.237709,True
84,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.199094,0.930263,0.546076,-0.497391,initial_heading_error,-0.497391,-1.028100,0.530709,True
84,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.199094,0.930263,0.546076,-0.497391,initial_speed,0.930263,0.158800,0.771463,True
87,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.537753,0.691512,0.702369,-0.695149,initial_heading_error,-0.695149,-0.735100,0.039951,True
87,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.537753,0.691512,0.702369,-0.695149,initial_heading_error,-0.695149,-1.028100,0.332951,True
87,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.537753,0.691512,0.702369,-0.695149,initial_speed,0.691512,0.158800,0.532712,True
88,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.096233,0.725058,0.822699,-0.271820,initial_heading_error,-0.271820,-0.735100,0.463280,True
88,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.096233,0.725058,0.822699,-0.271820,initial_speed,0.725058,0.158800,0.566258,True
88,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.096233,0.725058,0.822699,-0.271820,initial_heading_error,-0.271820,-1.028100,0.756280,True
90,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.868465,0.673097,0.764895,-0.074312,initial_speed,0.673097,0.158800,0.514297,True
