case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
40,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.393216,1.050649,0.863532,-0.814245,initial_heading_error,-0.814245,0.747100,1.561345,True
41,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.012546,0.394657,0.509379,-0.195415,initial_heading_error,-0.195415,0.747100,0.942515,True
41,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.012546,0.394657,0.509379,-0.195415,initial_heading_error,-0.195415,-1.320800,1.125385,True
41,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.012546,0.394657,0.509379,-0.195415,initial_speed,0.394657,1.616400,1.221743,True
44,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.352136,0.729614,0.752005,-0.302823,initial_speed,0.729614,1.616400,0.886786,True
44,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.352136,0.729614,0.752005,-0.302823,initial_heading_error,-0.302823,-1.320800,1.017977,True
44,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.352136,0.729614,0.752005,-0.302823,initial_heading_error,-0.302823,0.747100,1.049923,True
45,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.335969,0.984084,0.648469,-0.172619,initial_speed,0.984084,1.616400,0.632316,True
45,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.335969,0.984084,0.648469,-0.172619,initial_heading_error,-0.172619,0.747100,0.919719,True
45,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.335969,0.984084,0.648469,-0.172619,initial_heading_error,-0.172619,-1.320800,1.148181,True
47,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.894009,1.410041,0.870087,-0.788904,initial_speed,1.410041,1.616400,0.206359,True
47,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.894009,1.410041,0.870087,-0.788904,initial_heading_error,-0.788904,-1.320800,0.531896,True
47,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.894009,1.410041,0.870087,-0.788904,initial_heading_error,-0.788904,0.747100,1.536004,True
48,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.963280,1.389627,0.592532,-0.317853,initial_speed,1.389627,1.616400,0.226773,True
48,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.963280,1.389627,0.592532,-0.317853,initial_heading_error,-0.317853,-1.320800,1.002947,True
48,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.963280,1.389627,0.592532,-0.317853,initial_heading_error,-0.317853,0.747100,1.064953,True
49,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.686308,0.452380,0.802253,-0.830518,initial_heading_error,-0.830518,-1.320800,0.490282,True
49,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.686308,0.452380,0.802253,-0.830518,initial_speed,0.452380,1.616400,1.164020,True
49,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.686308,0.452380,0.802253,-0.830518,initial_heading_error,-0.830518,0.747100,1.577618,True
50,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.250129,0.241303,0.740990,-0.052474,initial_heading_error,-0.052474,0.747100,0.799574,True
50,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.250129,0.241303,0.740990,-0.052474,initial_heading_error,-0.052474,-1.320800,1.268326,True
50,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.250129,0.241303,0.740990,-0.052474,initial_speed,0.241303,1.616400,1.375097,True
52,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.459623,0.818426,0.387211,-0.378779,initial_speed,0.818426,1.616400,0.797974,True
52,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.459623,0.818426,0.387211,-0.378779,initial_heading_error,-0.378779,-1.320800,0.942021,True
