case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
75,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.043509,0.238598,0.906515,-1.581348,initial_heading_error,-1.581348,-1.692500,0.111152,True
75,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.043509,0.238598,0.906515,-1.581348,initial_heading_error,-1.581348,-1.692500,0.111152,True
76,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),2.522682,1.648373,0.749185,-0.213626,initial_heading_error,-0.213626,0.445200,0.658826,True
76,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),2.522682,1.648373,0.749185,-0.213626,initial_heading_error,-0.213626,0.445200,0.658826,True
76,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),2.522682,1.648373,0.749185,-0.213626,initial_heading_error,-0.213626,-1.692500,1.478874,True
77,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.533451,0.147105,0.613150,0.061466,initial_heading_error,0.061466,0.445200,0.383734,True
77,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.533451,0.147105,0.613150,0.061466,initial_heading_error,0.061466,0.445200,0.383734,True
77,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.533451,0.147105,0.613150,0.061466,initial_heading_error,0.061466,-1.692500,1.753966,True
79,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.891365,0.833065,0.657417,0.088717,initial_heading_error,0.088717,0.445200,0.356483,True
79,Pass,Fail,fail,(initial_heading_error > -1.6915 AND initial_distance_to_obstacle <= 1.3038) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle <= 2.2714) OR (initial_heading_error > -1.6915 AND initial_distance_to_obstacle > 1.3038 AND initial_heading_error <= 0.4442 AND initial_distance_to_obstacle > 2.2714),1.891365,0.833065,0.657417,0.088717,initial_heading_error,0.088717,0.445200,0.356483,True
