case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
159,1.565195047332296,0.3156375008620124,0.6020818627388129,-0.6578657490653774,Fail,-0.14854691922664642,False,0.10893520900572184,Pass,0.38646960258483887,False,0.5091568759962684
160,1.7434215379224156,1.208416504086941,0.9886717436703042,-0.6923180481879454,Fail,-0.5197117328643799,False,0.11875366698950529,Pass,0.43875670433044434,False,0.6382358749979176
161,2.2189390579112,0.9313339085154165,0.593399822905096,-0.00944189870495693,Fail,-0.35157889127731323,False,0.11596858300617896,Fail,-1.4901161193847656e-07,False,0.5304820419987664
162,1.193877672358834,0.12963048295883545,0.6997417460588049,-0.8992276823099692,Fail,-0.22863197326660156,False,0.11542329100484494,Pass,0.2303534746170044,False,0.5742229590105126
163,1.8661048887950826,1.1694249398870205,0.7178442244291473,-0.7177141277717403,Fail,-0.008884072303771973,False,0.10894854199432302,Pass,0.672084391117096,False,0.5153426670003682
164,1.9141242645566234,0.4616410698907919,0.998448255150204,-0.9824239271580439,Fail,-0.3922346830368042,False,0.1206920000113314,Pass,0.5373927354812622,False,0.5191599999961909
165,2.119626768678568,1.9487167154665754,0.7035802912090106,-0.17570192257243145,Fail,-0.4445507526397705,False,0.11051720900286455,Pass,0.37281644344329834,False,0.4754830839956412
166,1.1346810853794516,1.4042395375811139,0.9821563576682584,0.21351038492288454,Fail,-0.9490107893943787,False,0.12068549999094103,Fail,-0.39052802324295044,False,0.539384458999848
167,1.2243232995868518,2.389738828469587,0.39028726234583355,0.2716812749521651,Fail,-0.11271440982818604,False,0.10811954199743923,Pass,0.11409023404121399,False,0.518436834012391
168,2.0936245844403145,1.9192369644151888,0.6288373100651279,0.019622598742385033,Fail,-0.38689979910850525,False,0.12879762500233483,Pass,0.23917749524116516,False,0.7089720420044614
169,0.903613652793471,1.8457370149151286,0.7897151939262004,-1.0411918568059648,Fail,-0.09894168376922607,False,0.11296641700027976,Fail,-0.04924917221069336,False,0.5672159170062514
170,0.9768932017078588,2.4035306461014163,0.6686060643601455,0.08558941553657151,Fail,-0.4362025856971741,False,0.12005983298877254,Fail,-0.40753641724586487,False,0.56422233300691
171,0.7579575429061737,2.1421563326192934,0.5628419610268686,0.7391026568391572,Fail,-0.021862447261810303,False,0.14408687499235384,Fail,-0.02184194326400757,False,0.6540834580082446
172,2.5918971908396964,0.5863670085194448,0.6910190873869428,0.05119138779179133,Fail,-0.3454485833644867,False,0.12936587499279995,Pass,0.8304650783538818,False,0.5954189590120222
173,2.4481628279259953,1.8357808670689668,0.949272727499806,-0.5942155658202073,Fail,-0.32231295108795166,False,0.1289306250109803,Pass,0.8103470206260681,False,0.6361259589903057
174,0.8169657309170866,1.9752996220381416,0.4593489697951456,-0.4620148832444557,Fail,-0.11066819727420807,False,0.12371616699965671,Fail,-0.07133752107620239,False,0.5862177079980029
175,1.673607137314827,1.1553240757919139,0.6170121278748186,0.03089099864372491,Fail,-0.3719077408313751,False,0.1252945829910459,Pass,0.15536263585090637,False,0.5709127500012983
176,2.5482478557763137,1.9108223145742822,0.669927234153733,-0.12759464434564283,Fail,-0.4199162423610687,False,0.1253402080037631,Pass,0.43769893050193787,False,0.5944057089946
177,0.9129484010800244,1.724019035096755,0.8330595303893984,0.16918559847358283,Fail,-0.6582281589508057,False,0.12665712500165682,Fail,-0.49303263425827026,False,0.5870117509912234
178,1.2280417865661213,2.1525290733203843,0.8758463662496005,0.515186897776561,Fail,-0.505875289440155,False,0.12246016599237919,Fail,-0.14269423484802246,False,0.6053811250021681
179,2.0865198806078036,1.2723068226418484,0.9379114347735499,-0.2744683583029519,Fail,-0.7936347723007202,False,0.1367011249967618,Pass,0.310538113117218,False,0.6019682919868501
180,1.6105797327111984,2.2516291459303144,0.39559267812590443,0.16321731362970304,Fail,-0.025416329503059387,False,0.24068550000083633,Pass,0.357393354177475,False,0.673816791997524
181,1.0171876804096156,1.4645241031083744,0.842184999985081,0.1020493361360102,Fail,-0.6886418461799622,False,0.13902479199168738,Fail,-0.39267697930336,True,1.205776999995578
182,1.7765777562529328,0.6133089945079284,0.4681583120550633,-0.33217836779379883,Fail,-0.14126089215278625,False,0.12798133300384507,Pass,0.3207685053348541,False,0.6160044169955654
183,2.025938750864733,0.12464330901110349,0.37064056642133286,0.011785344525241825,Fail,-0.13225515186786652,False,0.12143104200367816,Pass,0.23057514429092407,False,0.6343015000020387
184,1.7303464683224528,1.6285033096008636,0.3974724293196627,0.20774684964551016,Fail,-0.15316249430179596,False,0.12112370801332872,Pass,0.7351450324058533,False,0.5923526659898926
185,2.139238482631912,2.339563838549608,0.5258343963805783,-0.1527885779496181,Fail,-0.23000746965408325,False,8.352407836006023,Pass,0.41408517956733704,False,0.7184505420009373
186,1.9907961023108744,1.0286632260008874,0.5046461480363152,-0.2108754427709778,Fail,-0.20887495577335358,False,0.12951720799901523,Pass,0.31018736958503723,False,0.5992570829985198
187,1.079415287251445,2.1392818872999486,0.6901560771817736,-0.6220664628331245,Fail,-0.19170105457305908,False,0.1323527920030756,Fail,-0.057720333337783813,False,0.6488103750016307
188,2.4326453668754917,0.04708551286190105,0.5806558017842942,-0.794434555302677,Fail,-0.013185828924179077,False,0.11458429100457579,Pass,0.7030042409896851,False,0.5926336670090677
189,1.559818607127101,2.245675606962898,0.8179681180641076,0.5331988438391115,Fail,-0.2819782793521881,False,0.13028120799572207,Pass,0.412442147731781,False,0.5676240000029793
190,2.4257430539887697,0.2834882579135775,0.8711417021490959,-0.6871635013037944,Fail,-0.4615422785282135,False,0.12087745800090488,Pass,0.5647403001785278,False,0.6036997500050347
191,1.0223571462437189,2.0949467454140334,0.6882242948031113,-0.7210447261153958,Fail,-0.12316736578941345,False,0.13184445899969433,Fail,-0.031190961599349976,False,0.6126789589907276
192,1.3661965719707807,1.58757278175265,0.513167442566893,0.1809867546360313,Fail,-0.21337389945983887,False,0.1251984169939533,Pass,0.25445491075515747,False,0.5941235829959624
193,1.23319887972047,1.2639146420866865,0.888601389057484,-0.8667991134876538,Fail,-0.2906518578529358,False,0.13030933399568312,Pass,0.17653608322143555,False,12.094929589002277
194,1.9628580040709684,1.005706468022178,0.9160513076764746,0.36016193946501485,Fail,-0.19938790798187256,False,0.13658329199824948,Pass,1.10349440574646,False,0.5948523340048268
195,1.8945020604287195,1.5744855000782867,0.6210582152698368,-0.5271492933176871,Fail,-0.0486578643321991,False,0.11946858299779706,Pass,0.6519213914871216,False,0.5731726249941858
196,1.8177710269326002,0.8561633501938021,0.8584167972121959,-0.40397517690373963,Fail,-0.6042722463607788,False,0.1228362089896109,Pass,0.2938017249107361,False,0.5857331259903731
197,0.9460842447277735,1.5897407750708297,0.5102134509377186,-0.6184459065326342,Fail,-0.05444812774658203,False,0.12042154200025834,Pass,0.08249256014823914,False,0.58083954200265
198,1.1887399771923433,1.678520675268628,0.41034912480567093,-0.37131717970131195,Fail,-0.059690214693546295,False,0.18379758299852256,Pass,0.1700264811515808,False,0.6053339999925811
199,1.9739184621181374,2.2684396326808294,0.7197917774607145,0.013550524320577129,Fail,-0.5159481763839722,False,0.12192695899284445,Pass,0.36166203022003174,False,0.5927880410017679
