case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,label,min_h,controller_error,case_runtime_s
172,2.5918971908396964,0.5863670085194448,0.6910190873869428,0.05119138779179133,Pass,0.8304650783538818,False,0.5954189590120222
173,2.4481628279259953,1.8357808670689668,0.949272727499806,-0.5942155658202073,Pass,0.8103470206260681,False,0.6361259589903057
175,1.673607137314827,1.1553240757919139,0.6170121278748186,0.03089099864372491,Pass,0.15536263585090637,False,0.5709127500012983
176,2.5482478557763137,1.9108223145742822,0.669927234153733,-0.12759464434564283,Pass,0.43769893050193787,False,0.5944057089946
179,2.0865198806078036,1.2723068226418484,0.9379114347735499,-0.2744683583029519,Pass,0.310538113117218,False,0.6019682919868501
180,1.6105797327111984,2.2516291459303144,0.39559267812590443,0.16321731362970304,Pass,0.357393354177475,False,0.673816791997524
182,1.7765777562529328,0.6133089945079284,0.4681583120550633,-0.33217836779379883,Pass,0.3207685053348541,False,0.6160044169955654
183,2.025938750864733,0.12464330901110349,0.37064056642133286,0.011785344525241825,Pass,0.23057514429092407,False,0.6343015000020387
184,1.7303464683224528,1.6285033096008636,0.3974724293196627,0.20774684964551016,Pass,0.7351450324058533,False,0.5923526659898926
185,2.139238482631912,2.339563838549608,0.5258343963805783,-0.1527885779496181,Pass,0.41408517956733704,False,0.7184505420009373
186,1.9907961023108744,1.0286632260008874,0.5046461480363152,-0.2108754427709778,Pass,0.31018736958503723,False,0.5992570829985198
188,2.4326453668754917,0.04708551286190105,0.5806558017842942,-0.794434555302677,Pass,0.7030042409896851,False,0.5926336670090677
189,1.559818607127101,2.245675606962898,0.8179681180641076,0.5331988438391115,Pass,0.412442147731781,False,0.5676240000029793
190,2.4257430539887697,0.2834882579135775,0.8711417021490959,-0.6871635013037944,Pass,0.5647403001785278,False,0.6036997500050347
192,1.3661965719707807,1.58757278175265,0.513167442566893,0.1809867546360313,Pass,0.25445491075515747,False,0.5941235829959624
193,1.23319887972047,1.2639146420866865,0.888601389057484,-0.8667991134876538,Pass,0.17653608322143555,False,12.094929589002277
194,1.9628580040709684,1.005706468022178,0.9160513076764746,0.36016193946501485,Pass,1.10349440574646,False,0.5948523340048268
195,1.8945020604287195,1.5744855000782867,0.6210582152698368,-0.5271492933176871,Pass,0.6519213914871216,False,0.5731726249941858
196,1.8177710269326002,0.8561633501938021,0.8584167972121959,-0.40397517690373963,Pass,0.2938017249107361,False,0.5857331259903731
197,0.9460842447277735,1.5897407750708297,0.5102134509377186,-0.6184459065326342,Pass,0.08249256014823914,False,0.58083954200265
198,1.1887399771923433,1.678520675268628,0.41034912480567093,-0.37131717970131195,Pass,0.1700264811515808,False,0.6053339999925811
199,1.9739184621181374,2.2684396326808294,0.7197917774607145,0.013550524320577129,Pass,0.36166203022003174,False,0.5927880410017679
